# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1     416     0.20638    -0.16890     0.00206    4.878219074    6.060453301    1.182234227
     1     416    -0.20638    -0.16890     0.03311    4.878223480    6.051610916    1.173387436
     1     416     0.20638    -0.16890    -0.03311    4.878223480    6.071016033    1.192792552
     1     416    -0.20638    -0.16890     0.06828    4.877943971    6.062209272    1.184265301
     1     416     0.20638    -0.12668     0.00206    4.892039328    6.027892573    1.135853245
     1     416    -0.20638    -0.12668     0.03311    4.892188060    6.030651808    1.138463748
     1     416     0.20638    -0.12668    -0.03311    4.892188060    6.031455468    1.139267408
     1     416     0.20638    -0.12668    -0.06828    4.891692593    6.037821389    1.146128797
     1     416     0.20638    -0.08445     0.00206    4.899657771    6.034753492    1.135095721
     1     416    -0.20638    -0.08445     0.03311    4.900612419    6.039565020    1.138952601
     1     416     0.20638    -0.08445    -0.03311    4.900612419    6.039233334    1.138620915
     1     416    -0.20638    -0.08445     0.06828    4.900020144    6.046059053    1.146038909
     1     416     0.20638    -0.04223     0.00206    4.985908580    6.311613941    1.325705361
     1     416    -0.20638    -0.04223     0.03311    4.989440229    6.298259196    1.308818966
     1     416     0.20638    -0.04223    -0.03311    4.989440229    6.331286450    1.341846221
     1     416    -0.20638    -0.04223     0.06828    4.992783828    6.331303442    1.338519613
     1     417     0.00000     0.00000     0.00000    4.923647574    6.340183239    1.416535665
     1     417     0.00000     0.00000     0.03517    4.929077670    6.314524351    1.385446681
     1     417     0.00000     0.00000    -0.03517    4.929077670    6.314524351    1.385446681
     1     417     0.00000     0.00000     0.07034    4.950924434    6.318270827    1.367346393
     1     417     0.00000     0.04223     0.00000    4.917564098    6.315386278    1.397822180
     1     417     0.00000     0.04223     0.03517    4.923749984    6.270849376    1.347099392
     1     417     0.00000     0.04223    -0.03517    4.923749984    6.303408153    1.379658169
     1     417     0.00000     0.04223     0.07034    4.944390473    6.301355515    1.356965042
     1     417     0.00000     0.08445     0.00000    4.899511210    6.247256513    1.347745303
     1     417     0.00000     0.08445     0.03517    4.905311159    6.204251731    1.298940572
     1     417     0.00000     0.08445    -0.03517    4.905311159    6.205200656    1.299889497
     1     417     0.00000     0.08445     0.07034    4.925179207    6.225081782    1.299902575
     1     417     0.00000     0.12668     0.00000    4.895634846    6.242651418    1.347016572
     1     417     0.00000     0.12668     0.03517    4.913207557    6.244162983    1.330955426
     1     417     0.00000     0.12668    -0.03517    4.913207557    6.245187519    1.331979963
     1     417     0.00000     0.12668     0.07034    4.914311503    6.209272760    1.294961257
     1     417     0.00000     0.16890     0.00000    4.939038661    6.100747738    1.161709077
     1     417     0.00000     0.16890     0.03517    4.941090546    6.085237381    1.144146836
     1     417     0.00000     0.16890    -0.03517    4.941090546    6.135990226    1.194899681
     1     417     0.00000     0.16890     0.07034    4.938138839    6.106791290    1.168652452
     1     417     0.00000     0.21113     0.00000    4.999965686    6.135610971    1.135645285
     1     417     0.00000     0.21113     0.03517    4.999868543    6.140592541    1.140723998
     1     417     0.00000     0.21113    -0.03517    4.999868543    6.140592526    1.140723982
     1     417     0.00000     0.21113     0.07034    4.999873763    6.156911268    1.157037505
     1     417     0.00000    -0.16890     0.00000    4.939038661    6.100695703    1.161657043
     1     417     0.00000    -0.16890     0.03517    4.941088967    6.135901509    1.194812542
     1     417     0.00000    -0.16890    -0.03517    4.941088967    6.085218566    1.144129599
     1     417     0.00000    -0.16890     0.07034    4.938138839    6.106765035    1.168626196
     1     417     0.00000    -0.12668     0.00000    4.895634846    6.242383798    1.346748952
     1     417     0.00000    -0.12668     0.03517    4.913206451    6.244932319    1.331725868
     1     417     0.00000    -0.12668    -0.03517    4.913206451    6.243910684    1.330704233
     1     417     0.00000    -0.12668     0.07034    4.914311503    6.209088069    1.294776566
     1     417     0.00000    -0.08445     0.00000    4.899511210    6.246959002    1.347447792
     1     417     0.00000    -0.08445     0.03517    4.905311546    6.204972066    1.299660521
     1     417     0.00000    -0.08445    -0.03517    4.905311546    6.204020524    1.298708978
     1     417     0.00000    -0.08445     0.07034    4.925179207    6.224863775    1.299684568
     1     417     0.00000    -0.04223     0.00000    4.917564098    6.315299922    1.397735825
     1     417     0.00000    -0.04223     0.03517    4.923750096    6.303386582    1.379636486
     1     417     0.00000    -0.04223    -0.03517    4.923750096    6.270729157    1.346979061
     1     417     0.00000    -0.04223     0.07034    4.944390473    6.301265450    1.356874977
     1     417     0.04128     0.00000     0.00041    4.847085099    6.115190164    1.268105065
     1     417    -0.04128     0.00000    -0.00041    4.847085099    6.115190164    1.268105065
     1     417     0.04128     0.00000     0.03558    4.847074846    6.107843481    1.260768635
     1     417    -0.04128     0.00000    -0.03558    4.847074846    6.107843481    1.260768635
     1     417     0.04128     0.00000    -0.06993    4.847089077    6.117862581    1.270773504
     1     417    -0.04128     0.00000     0.06993    4.847089077    6.117862581    1.270773504
     1     417     0.04128     0.00000    -0.03476    4.847099400    6.125064254    1.277964854
     1     417    -0.04128     0.00000     0.03476    4.847099400    6.125026204    1.277926804
     1     417     0.04128     0.04223     0.00041    4.914545754    6.185602818    1.271057064
     1     417    -0.04128     0.04223    -0.00041    4.914545754    6.208252730    1.293706976
     1     417     0.04128     0.04223     0.03558    4.914522262    6.187907397    1.273385135
     1     417    -0.04128     0.04223    -0.03558    4.914522262    6.195383301    1.280861039
     1     417     0.04128     0.04223    -0.06993    4.914551779    6.211066754    1.296514975
     1     417    -0.04128     0.04223     0.06993    4.914551779    6.189453144    1.274901365
     1     417     0.04128     0.04223    -0.03476    4.914575168    6.204859070    1.290283902
     1     417    -0.04128     0.04223     0.03476    4.914575168    6.195776686    1.281201519
     1     417     0.04128     0.08445     0.00041    4.890549553    6.248073081    1.357523529
     1     417    -0.04128     0.08445    -0.00041    4.890549553    6.237528618    1.346979066
     1     417     0.04128     0.08445     0.03558    4.904391500    6.241484102    1.337092602
     1     417    -0.04128     0.08445    -0.03558    4.904391500    6.250725622    1.346334122
     1     417     0.04128     0.08445    -0.06993    4.913358272    6.269415330    1.356057057
     1     417    -0.04128     0.08445     0.06993    4.913358272    6.237762971    1.324404698
     1     417     0.04128     0.08445    -0.03476    4.894753122    6.210398173    1.315645051
     1     417    -0.04128     0.08445     0.03476    4.894753122    6.206302928    1.311549806
     1     417     0.04128     0.12668     0.00041    4.911657078    6.247406427    1.335749349
     1     417    -0.04128     0.12668    -0.00041    4.911657078    6.253982165    1.342325087
     1     417     0.04128     0.12668     0.03558    4.924138625    6.209787349    1.285648724
     1     417    -0.04128     0.12668    -0.03558    4.924138625    6.219984122    1.295845497
     1     417     0.04128     0.12668    -0.06993    4.927626730    6.199531730    1.271905000
     1     417    -0.04128     0.12668     0.06993    4.927626730    6.182278096    1.254651366
     1     417     0.04128     0.12668    -0.03476    4.924744343    6.251388409    1.326644066
     1     417    -0.04128     0.12668     0.03476    4.924744343    6.247204889    1.322460546
     1     417     0.04128     0.16890     0.00041    4.954375553    6.111527886    1.157152333
     1     417    -0.04128     0.16890    -0.00041    4.954375553    6.145406567    1.191031014
     1     417     0.04128     0.16890     0.03558    4.956246785    6.115024365    1.158777580
     1     417    -0.04128     0.16890    -0.03558    4.956246785    6.144294815    1.188048030
     1     417     0.04128     0.16890    -0.06993    4.952734585    6.138603190    1.185868605
     1     417    -0.04128     0.16890     0.06993    4.952734585    6.113791634    1.161057048
     1     417     0.04128     0.16890    -0.03476    4.953942561    6.106993209    1.153050647
     1     417    -0.04128     0.16890     0.03476    4.953942561    6.092723012    1.138780450
     1     417     0.04128     0.21113     0.00041    5.018732433    6.150762937    1.132030504
     1     417    -0.04128     0.21113    -0.00041    5.018732433    6.150763284    1.132030851
     1     417     0.04128     0.21113     0.03558    5.018764594    6.155826336    1.137061742
     1     417    -0.04128     0.21113    -0.03558    5.018764594    6.155826553    1.137061960
     1     417     0.04128     0.21113    -0.06993    5.019238142    6.173511836    1.154273693
     1     417    -0.04128     0.21113     0.06993    5.019238142    6.173512093    1.154273951
     1     417     0.04128     0.21113    -0.03476    5.019153870    6.156994637    1.137840767
     1     417    -0.04128     0.21113     0.03476    5.019153870    6.157086137    1.137932267
     1     417     0.04128    -0.16890     0.00041    4.954369984    6.145324312    1.190954328
     1     417    -0.04128    -0.16890    -0.00041    4.954369984    6.111455060    1.157085076
     1     417     0.04128    -0.16890     0.03558    4.956240672    6.144224961    1.187984289
     1     417    -0.04128    -0.16890    -0.03558    4.956240672    6.114986529    1.158745857
     1     417     0.04128    -0.16890    -0.06993    4.952729325    6.113751951    1.161022626
     1     417    -0.04128    -0.16890     0.06993    4.952729325    6.138557815    1.185828490
     1     417     0.04128    -0.16890    -0.03476    4.953938965    6.092701795    1.138762829
     1     417    -0.04128    -0.16890     0.03476    4.953938965    6.106964786    1.153025821
     1     417     0.04128    -0.12668     0.00041    4.911655286    6.253714847    1.342059561
     1     417    -0.04128    -0.12668    -0.00041    4.911655286    6.247106775    1.335451489
     1     417     0.04128    -0.12668     0.03558    4.924136163    6.219741504    1.295605341
